batting_team,bowling_team,venue,toss_winner,toss_decision,overs,balls,current_score,wickets,batting_team_form,bowling_team_form,head_to_head,key_batsman_form,key_bowler_form,venue_factor,final_score
Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Chennai Super Kings,bat,8,1,60,9,0.36322883863536126,0.5588796160728341,0.5042005389854065,0.47816956289556484,0.9164785371884956,0.7866001565499015,145
Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Rajasthan Royals,field,19,3,177,1,0.5184443292714861,0.8842455596969534,0.4361433413637632,0.49384364573078576,0.8927958096026196,1.2983418383243523,181
Royal Challengers Bangalore,Delhi Capitals,Rajiv Gandhi International Stadium,Royal Challengers Bangalore,field,5,0,36,7,0.769960847445663,0.6598522175446232,0.3860001739542417,0.7892333943934902,0.4595809853192387,0.7240154752123776,108
Kolkata Knight Riders,Sunrisers Hyderabad,M. Chinnaswamy Stadium,Sunrisers Hyderabad,bat,16,0,175,1,0.4004070959186147,0.364666178232304,0.7083869141870973,0.751582703162603,0.8100891644450459,1.2135037531718553,213
Gujarat Titans,Kolkata Knight Riders,Ekana Cricket Stadium,Gujarat Titans,field,12,2,101,5,0.8396832630403941,0.6107651571520087,0.3717919132682834,0.71368251457731,0.4809695329851563,1.1054560827471713,162
Punjab Kings,Royal Challengers Bangalore,Punjab Cricket Association Stadium,Royal Challengers Bangalore,bat,8,2,60,10,0.7148495798930701,0.7373376711499948,0.37405148302013125,0.5408655211880309,0.4723910411376876,1.0173712031239965,114
Punjab Kings,Mumbai Indians,Sawai Mansingh Stadium,Mumbai Indians,bat,15,3,113,4,0.45917242289396676,0.39900170792968975,0.5785337559708044,0.6218510016664054,0.5626407849803107,0.7577390085769788,152
Chennai Super Kings,Rajasthan Royals,Ekana Cricket Stadium,Chennai Super Kings,bat,13,3,126,1,0.3835213197522408,0.6204939760790855,0.3072978555518696,0.6145597771055175,0.6711445149411213,1.2946668328824913,203
Delhi Capitals,Kolkata Knight Riders,Feroz Shah Kotla,Delhi Capitals,field,17,2,155,8,0.8699734875001546,0.4337741903822043,0.35393012783088684,0.61376301818345,0.8214900486167753,1.0875124766030502,173
Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,Mumbai Indians,bat,6,3,48,6,0.587114628731876,0.7965578010047087,0.4504761690677576,0.6718665984713117,0.7287841903214594,0.8874489926857676,132
Lucknow Super Giants,Royal Challengers Bangalore,Sawai Mansingh Stadium,Royal Challengers Bangalore,bat,20,0,202,0,0.8603849493343894,0.6054952860554648,0.3870603035300456,0.7456571202040663,0.6533134559469806,0.9162461445330969,202
Chennai Super Kings,Sunrisers Hyderabad,M. Chinnaswamy Stadium,Sunrisers Hyderabad,field,17,4,170,5,0.48726315040906626,0.31085302672968407,0.7113242572450569,0.7176720471842173,0.8683604725668363,0.7723602165457226,192
Gujarat Titans,Chennai Super Kings,Feroz Shah Kotla,Gujarat Titans,field,17,3,158,4,0.581043740082288,0.42790356652173306,0.7584168419606985,0.5619337820977481,0.5712689989803441,0.9038608617920175,177
Chennai Super Kings,Mumbai Indians,M. A. Chidambaram Stadium,Mumbai Indians,field,18,5,163,10,0.5079798685244862,0.6941276385412499,0.4749925846653399,0.4857665090990905,0.7863634820863943,1.0793346315210084,168
Sunrisers Hyderabad,Rajasthan Royals,M. A. Chidambaram Stadium,Rajasthan Royals,field,17,4,166,5,0.7501157277990871,0.8229593263420845,0.7729735007801841,0.7647389684546476,0.801495032258341,1.0409215284880284,181
Punjab Kings,Lucknow Super Giants,Sawai Mansingh Stadium,Lucknow Super Giants,field,6,4,53,4,0.3232823054354782,0.5717778770274415,0.5584709535054693,0.6342095429315653,0.4857920849943062,1.0933514299364884,134
Delhi Capitals,Royal Challengers Bangalore,Sawai Mansingh Stadium,Royal Challengers Bangalore,bat,12,1,95,7,0.8354375730668744,0.4880987247703529,0.2964223238317512,0.4393224566725419,0.54293002828296,0.7574447254341536,147
Sunrisers Hyderabad,Gujarat Titans,Narendra Modi Stadium,Sunrisers Hyderabad,field,17,5,147,9,0.40073986861905103,0.38090756067766196,0.6838006635599847,0.8084240457714322,0.891384384098773,1.1422277645815089,160
Mumbai Indians,Gujarat Titans,M. Chinnaswamy Stadium,Mumbai Indians,field,7,2,40,9,0.3006901275812607,0.6209858947093961,0.31083418654845746,0.48522254175652413,0.7801210705180587,0.8296277816206743,104
Mumbai Indians,Delhi Capitals,Narendra Modi Stadium,Delhi Capitals,field,11,2,84,6,0.4381097293763091,0.8283997615066017,0.29293829487595674,0.5879556475052509,0.6910636700981225,0.8751889011008163,138
Royal Challengers Bangalore,Punjab Kings,Punjab Cricket Association Stadium,Royal Challengers Bangalore,field,12,2,120,5,0.38778095150078956,0.5989632521640411,0.567377815370725,0.7893465770889408,0.9191584218383064,1.2544151531331171,171
Delhi Capitals,Royal Challengers Bangalore,Eden Gardens,Delhi Capitals,field,8,4,73,7,0.8185553104225682,0.5871596125896497,0.25499651167590653,0.6023171630202647,0.5920851182941386,0.8296611314630752,154
Kolkata Knight Riders,Sunrisers Hyderabad,Ekana Cricket Stadium,Sunrisers Hyderabad,bat,5,5,33,10,0.4352056186409695,0.8938953660274422,0.48872139984654084,0.49177487716500384,0.7050453531609409,0.776275703691342,102
Lucknow Super Giants,Sunrisers Hyderabad,Feroz Shah Kotla,Lucknow Super Giants,bat,18,4,188,1,0.43255743602253194,0.6781643345042042,0.5440707003986871,0.5623184453581554,0.9346533982943882,0.9229437438686059,203
Royal Challengers Bangalore,Rajasthan Royals,M. Chinnaswamy Stadium,Rajasthan Royals,bat,13,1,126,0,0.7824840964663814,0.4399112136973052,0.2665916901771918,0.895712051623216,0.7968784221544734,1.0263992367328698,192
Royal Challengers Bangalore,Kolkata Knight Riders,Rajiv Gandhi International Stadium,Kolkata Knight Riders,bat,5,5,45,3,0.48074607309744155,0.7283371940061831,0.5654600529994609,0.7794876031688142,0.4311238671587324,1.0348398126016896,175
Mumbai Indians,Rajasthan Royals,Rajiv Gandhi International Stadium,Rajasthan Royals,field,19,5,226,2,0.5644196268337862,0.7077105955683581,0.37753563321221023,0.8255334577254693,0.7611438714183628,1.2519671390166645,226
Gujarat Titans,Royal Challengers Bangalore,Sawai Mansingh Stadium,Gujarat Titans,bat,19,5,182,10,0.6715365052961859,0.5932293015395016,0.6972877891242855,0.8765187636985627,0.6408865792458717,0.7858851385227945,182
Rajasthan Royals,Delhi Capitals,Sawai Mansingh Stadium,Delhi Capitals,bat,10,5,90,3,0.4279074299423032,0.49646994523125143,0.596937117080421,0.6823272886011653,0.539731255762574,1.2730066577698231,175
Kolkata Knight Riders,Chennai Super Kings,Rajiv Gandhi International Stadium,Kolkata Knight Riders,field,9,5,60,10,0.7905786244848163,0.802930720239901,0.34519648763774147,0.9444273493100188,0.8873273256267773,0.9379830664789509,115
Lucknow Super Giants,Delhi Capitals,Wankhede Stadium,Delhi Capitals,bat,18,1,178,0,0.5064808011737223,0.7547477100895863,0.6327234219466489,0.4115288805645468,0.8716678660807585,1.1080990225041858,198
Rajasthan Royals,Sunrisers Hyderabad,M. A. Chidambaram Stadium,Sunrisers Hyderabad,field,19,0,157,10,0.7725771155432144,0.8536486960705922,0.6867278678098644,0.7944889848090628,0.5771354713752507,0.8312855759298452,163
Rajasthan Royals,Lucknow Super Giants,M. A. Chidambaram Stadium,Lucknow Super Giants,field,8,0,66,4,0.7411660511180833,0.47403534567223504,0.5046472628634038,0.859913038053036,0.543725575982341,1.0871761884117552,165
Rajasthan Royals,Sunrisers Hyderabad,M. Chinnaswamy Stadium,Rajasthan Royals,bat,8,5,64,5,0.7374130486207148,0.8964200573337524,0.3119859924488809,0.9406846409283566,0.758311873349298,0.9878101008616305,171
Sunrisers Hyderabad,Delhi Capitals,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,bat,19,4,164,10,0.512518561488229,0.8240521648593351,0.35461320814228375,0.5209320741659085,0.8083048406843704,0.7337369539120084,166
Lucknow Super Giants,Rajasthan Royals,Wankhede Stadium,Lucknow Super Giants,bat,13,4,130,2,0.6664926885349869,0.7395562284100499,0.3271621636857508,0.6614724185356151,0.45331100753795156,0.8958541982147509,204
Delhi Capitals,Kolkata Knight Riders,Ekana Cricket Stadium,Kolkata Knight Riders,bat,6,5,45,10,0.39708156240450393,0.539347035007623,0.45332970273232265,0.7199249123369259,0.5874034712937299,1.0550028301914764,139
Punjab Kings,Rajasthan Royals,Sawai Mansingh Stadium,Punjab Kings,bat,14,3,91,6,0.6635876405576349,0.7994319381794543,0.29176112972557794,0.4574860806245148,0.7126593543412751,0.8606003078759383,119
Mumbai Indians,Delhi Capitals,Feroz Shah Kotla,Mumbai Indians,field,8,5,61,6,0.8396428168103411,0.3531170894453137,0.5776793736844545,0.4456261348143066,0.43095133291605053,0.8755718448430416,110
Lucknow Super Giants,Chennai Super Kings,Wankhede Stadium,Lucknow Super Giants,bat,9,3,68,2,0.44375895775058827,0.44188274236019204,0.36999032479911054,0.9257313192582349,0.5426122832332684,0.9418185031607865,160
Chennai Super Kings,Royal Challengers Bangalore,Feroz Shah Kotla,Chennai Super Kings,field,5,1,32,2,0.5139953697419452,0.5766609069826756,0.2668508161405731,0.5520227918180781,0.8483938601011933,1.126362768712052,185
Kolkata Knight Riders,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,field,16,1,129,10,0.8583033771199764,0.5900153634128437,0.6594238211065874,0.4532792041020252,0.8229613101458152,0.8295032592893608,150
Lucknow Super Giants,Delhi Capitals,Ekana Cricket Stadium,Lucknow Super Giants,field,14,1,131,2,0.34381617843834705,0.7496791691857723,0.21666716835926622,0.8356526020035322,0.5514166591675946,1.2566776339973171,189
Punjab Kings,Rajasthan Royals,Ekana Cricket Stadium,Punjab Kings,bat,19,3,178,0,0.418756882363462,0.8069050767805421,0.5801770121878298,0.6652916609092812,0.8552906139148018,0.811536980186508,182
Kolkata Knight Riders,Mumbai Indians,Ekana Cricket Stadium,Mumbai Indians,bat,18,0,179,5,0.5326770539652972,0.3696385838738195,0.28134309415626785,0.43695120928992487,0.6609241420543921,0.724780346279445,194
Kolkata Knight Riders,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Royal Challengers Bangalore,field,20,0,137,9,0.3120495122646188,0.4255012467745355,0.6417800533591923,0.8490078633295088,0.4400536162586227,1.051840216238934,137
Punjab Kings,Mumbai Indians,Ekana Cricket Stadium,Mumbai Indians,bat,12,4,113,1,0.7941515914970969,0.7827282806358515,0.25548078368462956,0.8150055050254515,0.8258424405344877,1.0266974714656074,172
Mumbai Indians,Rajasthan Royals,Ekana Cricket Stadium,Mumbai Indians,bat,7,0,43,9,0.40733661520242787,0.45601964014857044,0.5859141683787115,0.911758902537206,0.7148029525640858,0.7183702921406373,145
Sunrisers Hyderabad,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,10,2,70,8,0.890038354485438,0.35589565716108057,0.7082224652935918,0.4788891429365239,0.47407661554087954,0.9059304307740446,144
Sunrisers Hyderabad,Gujarat Titans,Eden Gardens,Sunrisers Hyderabad,bat,11,3,112,0,0.4150586479640487,0.40091267789746443,0.5111507657054306,0.5099666289274671,0.8879387681744559,0.70539517501592,213
Kolkata Knight Riders,Chennai Super Kings,Narendra Modi Stadium,Kolkata Knight Riders,bat,6,0,36,7,0.7483187773870904,0.38231381336831444,0.3859699223174775,0.8173126729886403,0.531059831821842,0.9541723356110008,115
Chennai Super Kings,Royal Challengers Bangalore,Ekana Cricket Stadium,Royal Challengers Bangalore,field,6,2,48,5,0.5071137416894202,0.624997277387054,0.7471096147074436,0.5270017763604662,0.6897339835106062,1.0281656706698654,183
Mumbai Indians,Royal Challengers Bangalore,Eden Gardens,Mumbai Indians,field,19,3,151,7,0.47755434306577604,0.6404362314381464,0.2183188137236287,0.870260999380084,0.5206043165970484,1.175015773702282,154
Mumbai Indians,Sunrisers Hyderabad,Punjab Cricket Association Stadium,Mumbai Indians,field,20,0,153,6,0.7185315292335308,0.698335974131111,0.3305683042547958,0.5233668039433871,0.6942383134215242,1.2969763695609715,153
Chennai Super Kings,Kolkata Knight Riders,Feroz Shah Kotla,Kolkata Knight Riders,bat,20,0,216,3,0.5324324997526109,0.6943354751776699,0.7365339659662722,0.6589987086349187,0.43374709100876074,1.03101967749273,216
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,Kolkata Knight Riders,field,12,2,97,8,0.8805729491247294,0.8968178134822877,0.7821090729002997,0.5151901255250236,0.43165689841597643,0.7894117289287071,136
Delhi Capitals,Chennai Super Kings,M. A. Chidambaram Stadium,Delhi Capitals,bat,16,0,128,9,0.6568944439185328,0.8093314840841632,0.6841658767857833,0.5479074902727644,0.5617151171338977,0.7630150038082116,146
Royal Challengers Bangalore,Gujarat Titans,M. Chinnaswamy Stadium,Royal Challengers Bangalore,field,8,1,52,10,0.6060879586649535,0.8270039005468417,0.30904548914658986,0.5996929749366293,0.5413474631061941,0.9012389012440107,106
Rajasthan Royals,Mumbai Indians,Eden Gardens,Mumbai Indians,field,6,5,57,0,0.6053532910633256,0.5274191174202477,0.7191993955464255,0.5232961120520518,0.4354374539277819,0.7615676299654485,191
Kolkata Knight Riders,Chennai Super Kings,M. Chinnaswamy Stadium,Kolkata Knight Riders,bat,16,5,156,7,0.3071318432794559,0.5428799945523288,0.5919136008514043,0.9218223792611172,0.511576255553431,0.7351909374786868,174
Punjab Kings,Rajasthan Royals,Narendra Modi Stadium,Punjab Kings,bat,16,1,184,1,0.5251383676288215,0.8359081556554335,0.5240749676908476,0.8965126287675463,0.4523877399982182,0.789362021263645,216
Sunrisers Hyderabad,Gujarat Titans,Narendra Modi Stadium,Gujarat Titans,bat,6,4,52,5,0.3824577604618763,0.3529537382185129,0.5619994317981973,0.7445713738450097,0.6197483772980305,0.9545185877291589,179
Sunrisers Hyderabad,Gujarat Titans,M. A. Chidambaram Stadium,Gujarat Titans,bat,20,0,198,6,0.8504467974749215,0.5744377414810542,0.5967883064919466,0.48314050730133246,0.5110588005370703,1.2043195734147347,198
Delhi Capitals,Lucknow Super Giants,Punjab Cricket Association Stadium,Delhi Capitals,field,14,4,88,9,0.41104453546920117,0.81006631195553,0.230312339340064,0.9281437661240253,0.9247963011576816,0.8963082490524614,123
Royal Challengers Bangalore,Kolkata Knight Riders,Rajiv Gandhi International Stadium,Royal Challengers Bangalore,bat,15,4,137,1,0.5345650571668683,0.6852026428755265,0.7478379904404036,0.7699298297082521,0.4741366527904814,1.2878568979699296,174
Gujarat Titans,Chennai Super Kings,Eden Gardens,Chennai Super Kings,bat,17,4,172,6,0.5134321625531771,0.6796142863854922,0.42702832520483475,0.8514224158348277,0.7238907936151642,1.0182157789132433,182
Kolkata Knight Riders,Mumbai Indians,Narendra Modi Stadium,Kolkata Knight Riders,field,18,0,154,1,0.8936737514889546,0.381866000628759,0.431286303787259,0.7695198897171313,0.7471903721638558,1.0060148247589606,177
Chennai Super Kings,Mumbai Indians,M. Chinnaswamy Stadium,Chennai Super Kings,field,19,4,233,0,0.5173859559927562,0.47580562233601975,0.5741497048114179,0.7377056657272631,0.5593353904871754,1.1099961544814139,236
Chennai Super Kings,Gujarat Titans,M. Chinnaswamy Stadium,Gujarat Titans,field,18,4,180,6,0.5195356915165708,0.8448464305039931,0.32328663099444366,0.45208772267643943,0.613380568413234,1.2277807635432807,186
Royal Challengers Bangalore,Delhi Capitals,Wankhede Stadium,Royal Challengers Bangalore,field,10,4,76,9,0.479736883267716,0.8808611447341892,0.46945737229159196,0.4062220451435592,0.6306088081591349,1.0514136127738958,143
Lucknow Super Giants,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Royal Challengers Bangalore,bat,19,3,148,7,0.40346480716333666,0.572632450201551,0.710662445093478,0.6644139549439485,0.8767584315795343,1.196637116358517,151
Gujarat Titans,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,20,0,234,1,0.3529272911998171,0.6303397806515831,0.21079138968854919,0.8565567452262721,0.5414491779251445,0.8587601850257678,234
Sunrisers Hyderabad,Gujarat Titans,Punjab Cricket Association Stadium,Gujarat Titans,field,20,0,183,9,0.5538837057804769,0.37872965359189414,0.40857754739462193,0.4473626225358886,0.4753007837929654,1.2076693683841269,183
Chennai Super Kings,Mumbai Indians,Eden Gardens,Mumbai Indians,bat,18,1,211,3,0.7327593710981823,0.6800207825029753,0.7732662406940369,0.4369295249063896,0.493781402473383,0.8065721898794372,225
Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Chennai Super Kings,field,6,4,38,8,0.6335515233089843,0.4804346427621424,0.20292181977453874,0.7443859263310637,0.6967022915277048,0.8333773185805833,131
Lucknow Super Giants,Sunrisers Hyderabad,M. A. Chidambaram Stadium,Lucknow Super Giants,field,5,4,43,7,0.5465155704822433,0.7576163214413443,0.5457032023746666,0.6029364904053351,0.9080942266913725,1.2592055246295573,106
Gujarat Titans,Lucknow Super Giants,Rajiv Gandhi International Stadium,Gujarat Titans,bat,19,4,154,8,0.8936081284650463,0.5815587097111585,0.6637749010123369,0.47442254276335416,0.9305649521712471,1.142665027616907,156
Delhi Capitals,Chennai Super Kings,Rajiv Gandhi International Stadium,Chennai Super Kings,field,20,0,219,4,0.6127278791475006,0.7654206876856733,0.33574553408111263,0.4580347747257064,0.44754544589088996,1.2598504989858594,219
Sunrisers Hyderabad,Punjab Kings,Sawai Mansingh Stadium,Sunrisers Hyderabad,bat,18,2,141,9,0.825527276835035,0.47692463213585073,0.747490756077198,0.7253284734975193,0.8661354989595482,0.8587749822828854,150
Mumbai Indians,Delhi Capitals,Feroz Shah Kotla,Delhi Capitals,bat,19,4,145,6,0.5516127479717751,0.7728651978593741,0.2521906668104976,0.8545988457064313,0.8273554769025152,0.9500487853020869,146
Punjab Kings,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Punjab Kings,field,10,0,94,3,0.7506472123285379,0.7184224540024249,0.4261148402643661,0.7741038234850692,0.4012685967596764,1.08474585020427,172
Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,Mumbai Indians,bat,11,3,98,2,0.3251859422798727,0.795127948178618,0.33576113173414857,0.8506726253393806,0.9202943402247283,1.216889995337858,195
Gujarat Titans,Punjab Kings,M. A. Chidambaram Stadium,Gujarat Titans,bat,9,4,64,8,0.42648065376042665,0.7417987982269338,0.488518867933829,0.7599274827901561,0.5849981947878395,1.2490210426495096,105
Royal Challengers Bangalore,Lucknow Super Giants,Feroz Shah Kotla,Royal Challengers Bangalore,field,5,0,36,7,0.7084227715176132,0.7361319663873048,0.5515443409326063,0.465226847595376,0.8243639327728989,0.9133678170113486,140
Rajasthan Royals,Chennai Super Kings,M. Chinnaswamy Stadium,Chennai Super Kings,field,15,5,129,5,0.3510932842856144,0.8438877540694818,0.7336127692203303,0.4957655937963185,0.8504689338591667,0.9554632551295346,156
Rajasthan Royals,Delhi Capitals,Rajiv Gandhi International Stadium,Rajasthan Royals,field,5,4,36,3,0.3371376950074186,0.6736438357250045,0.7027023315539205,0.5033760178664837,0.6688419979105864,1.09223811706965,131
